newsId,title,summary,link
6113061,〈航運指數〉海運旺季不旺SCFI連9跌 歐洲線和美東線有反彈跡象,海運旺季不旺 SCFI 連 9 跌 歐洲線和美東線有反彈跡象,https://m.cnyes.com/news/id/6113061
6113098,【量大強漲股整理】AI智慧眼鏡商機大爆發，誰最有潛力?,,https://m.cnyes.com/news/id/6113098
6113095,多頭格局鎖定下一檔主升段、漢唐、緯穎、鴻海、楠梓電、智通*、鉅橡、迅得,,https://m.cnyes.com/news/id/6113095
6113060,羅麗芬-KY四大通路串聯 看好雙11、雙12帶動下半年營收成長,羅麗芬 - KY(6666-TW) 今 (15) 日於臺北國際美容展亮相，羅麗芬計劃完成 6 款系列化新品布局，並透過四大通路整合，推動線上、線下聯動與美業數位化升級。同時，看好雙 11 及雙 12 帶動下，下半年營收將持續成長。 ,https://m.cnyes.com/news/id/6113060
6113059,聯合健康股價盤前飆漲逾12% 巴菲特注資與併購獲批雙重利多,美國聯合健康集團 (UNH-US) 周五 (15 日) 盤前股價強勁上漲 12.68%，這一漲勢主要歸因於巴菲特旗下波克夏海瑟威 (Berkshire Hathaway) 揭露新投資，以及與 Amedisys Inc. 的併購案獲得美國司法,https://m.cnyes.com/news/id/6113059
6113057,關稅對美國的通膨影響，核心PPI本來就最先發酵,,https://m.cnyes.com/news/id/6113057
6113056,〈力旺法說〉PUF權利金下半年放量 與領先代工廠合作2奈米,矽智財 (IP) 大廠力旺 (3529-TW) 今 (15) 日召開法說會，展望後市，總經理何明洲表示，授權金、權利金將維持成長動能，尤其 PUF 客戶開始導入量產後，相關權利金將在下半年顯著增長，並宣布與領先晶圓代工廠合作 2 奈米製程,https://m.cnyes.com/news/id/6113056
6112990,晶技7月獲利回升 自結1-7月每股稅前賺3.45元,晶技今 日公布最新獲利資訊，2025 年 7 月營收 11.11 億元，自結單月稅前盈餘 1.95 億元，月增 75.52%，年減 21.7%，累計 2025 年 1-7 月 稅前盈餘爲 11.81 億元，每股稅前盈餘爲 3.45 元。,https://m.cnyes.com/news/id/6112990
6113029,AI數據中心催生巨量商機　台達電之後誰能接棒領漲？,,https://m.cnyes.com/news/id/6113029
6113027,歷史新高來了 最大的風險與機會 你該做些什麼？廣達 緯創會跌到哪？,,https://m.cnyes.com/news/id/6113027
6112668,莫迪宣布印度首款「國產晶片」年底面世,印度總理莫迪 (Narendra Modi) 在獨立日演說中宣布，印度首款國內製造的半導體晶片預計將在年底上市，此舉突顯政府在全球關稅壓力下，推動科技自給自足的決心。,https://m.cnyes.com/news/id/6112668
6112276,月租僅1.7萬！騰訊深圳總部建成30% 十月試營運企鵝公寓 年輕員工可拎包入住海景房,,https://m.cnyes.com/news/id/6112276
6112916,鉅亨投資雷達》美股高點該一次買進還是分批佈局？75年回測給你答案,,https://m.cnyes.com/news/id/6112916
6112913,台光電7月淨利14.25億元 EPS 4.05元 1-7月EPS 24.08元,台光電 (2383-TW) 今 (15) 日公布最新自結獲利，台光電 2025 年 7 月營收以 83.72 億元創新高，自結 7 月稅後純益達 14.25 億元，每股純益爲 4.05 元，加計上半年財報後，1-7 月 EPS 爲 24.08 元。,https://m.cnyes.com/news/id/6112913
6112917,鉅亨投資雷達》基金、ETF怎麼選？主動式與被動式差別、費用與優缺全解析,,https://m.cnyes.com/news/id/6112917
6112897,台塑集團王文淵啟動交棒 由南亞董座吳嘉昭接任新總裁,台塑 (1301-TW) 集團今 (15) 日宣布，總裁王文淵將交棒總裁一職於南亞 (1303-TW) 董事長吳嘉昭，吳嘉昭將出任台塑集團新任總裁。台塑集團表示，此舉為「管理中心」主任委員王文淵不再兼任「行政中心」總裁。,https://m.cnyes.com/news/id/6112897
6112673,〈港股盤後〉恒指收跌近1% 科網股普跌 互聯網醫療逆勢上揚,香港股市周五 (15 日) 主要指數集體下跌，恒生指數終場下跌 249 點，收報 25270.07 點，成交金額增至 3126.9 億港元。恒生科技指數下跌 0.59%，收於 5543 點。,https://m.cnyes.com/news/id/6112673
6112611,〈陸股盤後〉三大指數反彈 創業板指領漲 滬指再度測試3700點大關,,https://m.cnyes.com/news/id/6112611
6112848,〈房產〉區域發展佳 商仲CBRE助群光以10.6億元進駐觀音工業區,香港商世邦魏理仕 CBRE 台灣分公司宣布，成功協助業主售出桃園觀音工業區的大面積工業土地。而此一大面積土地交易案爲群光 (2385-TW) 公告以 10.6 億元自潤泰全 (2915-TW) 取得的觀音工業區土土地及廠房。,https://m.cnyes.com/news/id/6112848
6112740,亞洲鋼價觸底回升 中鴻9月內銷盤價每公噸漲600元,亞洲鋼價觸底回升 中鴻 9 月內銷盤價每公噸漲 600 元,https://m.cnyes.com/news/id/6112740
6112674,莫迪獨立日演說：呼籲印度對抗美國50%高關稅與全球「經濟自私」,在印度獨立日這個重要的慶典上，印度總理莫迪 (Narendra Modi) 發表長達 103 分鐘的演講，並強烈抨擊全球範圍內日益增長的「經濟自私」現象，指出這種趨勢對國家自主性構成挑戰。,https://m.cnyes.com/news/id/6112674
6112817,〈晶睿法說〉大環境不明下半年能見度不高 推廣AI新品衝刺美國安防市場,安控廠晶睿 (3454-TW) 今 (15) 日召開法說會，總經理廖禎祺指出，目前大環境的不確定性仍在，導致未來展望能見度不高 ，但目前看來下半年的狀況變化不大，晶睿持續推廣 AI 新品，也將協助客戶加速上雲，積極朝向更智慧、便捷的,https://m.cnyes.com/news/id/6112817
6111725,〈美股13F報告〉「中國巴菲特」段永平Q2精準低接蘋果 AI加碼輝達、減持台積電,,https://m.cnyes.com/news/id/6111725
6112759,走出防疫險陰霾！這11家保險公司旅平險恢復「法定傳染病」保障,國內產險業者逐漸走出「防疫險之亂」陰霾，隨著國人海外旅遊風潮升溫，繼龍頭富邦產險後，國泰產險也宣布升級海外旅行平安險中之「海外突發疾病醫療保險」,https://m.cnyes.com/news/id/6112759
6112774,富喬7月淨利8000萬元賺贏去年全年 1-7月EPS 0.42元,玻纖一貫廠富喬 (1815-TW) 在現階段電子高階玻纖布交易市況熱並呈現供不應求之下，富喬今日公布 7 月稅後純益 8000 萬元，勝過 2024 年全年 ，加計上半年財報，富喬 1-7 月稅後純益 2.18 億元，每股純益 0.42 元。,https://m.cnyes.com/news/id/6112774
6112777,準備突破24416？熱門股光聖、雷虎、聯茂怎麼看？,,https://m.cnyes.com/news/id/6112777
6112776,〈晶睿法說〉因應匯率衝擊 Q3啟動漲價計劃 調整部分產線至泰國降低關稅影響,安控廠晶睿 (3454-TW) 今 (15) 日召開第二季法人說明會，總經理廖禎祺表示，受惠於 AI 新品、雲端業務以及北美與日本的代工訂單成長，上半年累計營收達新台幣 40.3 億元，年增 24% ，然而，第二季面對匯率波動，使得第二季,https://m.cnyes.com/news/id/6112776
6112620,皮尤調查：逾六成美國人反對關稅 川普支持率跌至38%,皮尤研究中心 (Pew Research Center) 最新調查顯示，美國民眾對川普總統的施政評價持續轉為負面，其施政滿意度已降至 38%，不滿意度為 60%。這比兩個月前下滑了 3 個百分點，與他上任初期相比，更是大幅下,https://m.cnyes.com/news/id/6112620
6112770,應材中國業務黯淡 Q4營收中位數季減8% 盤後重挫13%,半導體設備大廠應材 (AMAT-US) 今 (15) 日公布 2025 年第三季財報，淨利達 17.79 億美元，年增 4%，每股盈餘為 2.22 美元，也釋出第四季展望，以營收中位數來看將季減 8%，低於市場預期，主要受中國業務放緩影響，也衝,https://m.cnyes.com/news/id/6112770
6112717,Fed篤定降息？法人建議短天期投等債納入投組「降息快慢通吃」,近日公布的美國 7 月消費者物價指數 (CPI) 符合市場預期，令市場對於聯準會於 9 月降息的期望升溫，儘管後續公布的 PPI 數據又高於市場預期，又稍加壓抑 9 月降息預期，但整體來看,https://m.cnyes.com/news/id/6112717
6112712,性能提升仍有限！GPT-5、Grok 4、o3 Pro都零分 史上最難AI評測基準換「它」,,https://m.cnyes.com/news/id/6112712
6112616,馬斯克對特斯拉空頭發出嚴厲警告：「他們將被消滅」,特斯拉 (TSLA-US) 執行長馬斯克 (Elon Musk) 向押注該公司股價下跌的空頭發出嚴厲警告，他表示，如果他們不在特斯拉實現大規模自動駕駛之前退出空頭部位，將會「被消滅」。,https://m.cnyes.com/news/id/6112616
6112358,馬斯克罕見稱讚谷歌「最可能成AI王者」 因有一大優勢,,https://m.cnyes.com/news/id/6112358
6112716,今日盤前最HIT：美股13F報告像追劇！避險基金力挺科技股，巴菲特戲劇性減持蘋果、轉投聯合健康,,https://m.cnyes.com/news/id/6112716
6112592,美國30年期房貸利率跌至10個月低點 再融資活動顯著增加,美國 30 年期房貨 (抵押貸款) 平均利率本周跌至約 10 個月來新低，達 6.58%，相較上周的 6.63% 有所下降。這一降低為潛在購屋者提供了急需的購買力，並有望為停滯不前的房市注入活力。,https://m.cnyes.com/news/id/6112592
6111120,馬斯克在歐洲多地遭抵制 特斯拉卻在挪威銷量逆勢成長24%  背後有何玄機？,,https://m.cnyes.com/news/id/6111120
6112678,8月W2財經時事話題榜！美國CPI、PPI、降息訊號輪番登場，PCB、玻纖布族群台股強勢出鏡,,https://m.cnyes.com/news/id/6112678
6111721,消費者嫌難用 企業卻喊香！GPT-5靠程式碼神器、超殺價 撂倒Claude,,https://m.cnyes.com/news/id/6111721
6112661,中華電信推AI算力雲GPU雲端租賃服務 助力企業快速部署AI,中華電信今日宣布，推出「hicloud AI 算力雲」GPU 雲端租賃服務，提供輝達 GPU 雲端算力資源，首創提供切片 GPU 規格，突破市場普遍需租用整機的限制，搭配中華電信自主研發的 AI 算力平台，助力企業加速 AI 開發。,https://m.cnyes.com/news/id/6112661
6112659,〈台股盤後〉最佳男主角換鴻海 大盤收漲93.38點 周線長紅漲313點,台北股市大盤今日仍處於歷史高檔震盪整理，雖然台積電 股價陷於盤整，但大盤 仍由 PCB 族群帶動電子股人氣，終場上漲 93.38 點，或 0.4%，終場以 24334.48 點作收，成交值萎縮爲 4435.08 億元。,https://m.cnyes.com/news/id/6112659
6111702,Fed主席候選人Zervos呼籲大舉降息撐經濟,,https://m.cnyes.com/news/id/6111702
6112617,〈焦點股〉光聖獲挪威主權基金、業績雙加持 漲停逼近800元關,光聖 (6442-TW) 受惠挪威主權基金近期公告最新持股增加超過 2 倍，加上第 2 季單季營收 29.1 億及毛利率均創單季新高，光聖今 (15) 日開高走高，尾盤在大單敲進下，飆升鎖漲停，股價也衝上 797 元，再創歷史新高。,https://m.cnyes.com/news/id/6112617
6112662,台光電、台達電再飆新天價 AI飆漲下一步？,,https://m.cnyes.com/news/id/6112662
6112656,下周拉高結算 指數將再創歷史新高,,https://m.cnyes.com/news/id/6112656
6112584,Sprott：金價可能續漲 因美債風險尚未被計入價格,Sprott Inc. 執行合夥人 Ryan McIntyre 表示，美國債務風險尚未被計入價格，一旦投資者納入考量，金價可能飆升。,https://m.cnyes.com/news/id/6112584
6112089,罕見經濟場景將發生？美銀：近20年首個利率降通膨升局面恐出現 美元將暴跌,,https://m.cnyes.com/news/id/6112089
6112075,價值投資大師：高估風險不在科技七巨頭 而是標普500剩餘493檔股票 ,,https://m.cnyes.com/news/id/6112075
6112567,大田精密越南廠新產能蓄勢待發 估下半年營運將會比上半年好,大田精密 (8924-TW) 正加速在越南的新生產線投資規模，以因應市場需求的變化，同時，大田在越南的生產布局，除原有已取得的建廠土地加速建築主體建置之外，另已在同一工業區內租用既有廠房建置生產線，已小量出貨。,https://m.cnyes.com/news/id/6112567
6112570,面對美國19%關稅威脅 馬來西亞下修經濟展望 Q2增長仍符預期,馬來西亞第二季經濟穩健擴張，主要得益於強勁國內需求，但出口放緩使總體增長略低於預期。儘管美國關稅威脅持續，馬來西亞央行強調國家經濟基礎依舊穩固。,https://m.cnyes.com/news/id/6112570
6112474,00980T正式掛牌 凱基投信董座：股債每月再平衡有助買低賣高,台灣 ETF 市場迎來重要里程碑，全台首檔多資產平衡型 ETF－平衡凱基美國 TOP(00980T-TW)，今 (15) 日正式於櫃買中心掛牌上市。凱基投信董事長丁紹曾親自參與敲鑼儀式，他指出，每月進行股債權重再平衡,https://m.cnyes.com/news/id/6112474
6112546,全台首檔股債平衡ETF上櫃掛牌 「股七債三」網羅那指前10大科技股,全台首檔股債平衡型 ETF「平衡凱基美國 TOP」(00980T) 於今 (15) 日上櫃掛牌，櫃買中心指出，平衡型 ETF 適合退休族、長線投資等追求穩定獲利、波動平穩的族群，以「股 7 債 3」的資產配置，有望為 ETF 市場注入新動能。,https://m.cnyes.com/news/id/6112546
6111676,英特爾面臨18個月生死戰 高通、ARM夾擊核心市場,,https://m.cnyes.com/news/id/6111676
6112356,狗狗長壽藥最快明年上市！或引領人類抗老研究新方向,據《富比世》(Forbes)，Loyal 創辦人 Celine Halioua 正利用從投資人手中籌得的 1.35 億美元，全力研發犬用長壽藥物。她預計，明年就能從美國食品藥物管理局（FDA）獲得首個有條件批准。,https://m.cnyes.com/news/id/6112356
6112359,比特幣ETF持倉逼近130萬枚 年底有望超越150萬枚,,https://m.cnyes.com/news/id/6112359
6112220,2025世界人形機器人運動會北京開幕！陸機器人產業熱爆 「這公司」一個多月漲了10倍,,https://m.cnyes.com/news/id/6112220
6112427,「輝積」全村的希望！法人看好下半年月月有驚喜 帶旺半導體ETF,根據 CME FedWatch 工具顯示，9 月 Fed 降息預期飆升近 100%，激勵資金蜂湧股市淘金，標普 500 指數連續第三個交易日刷新歷史新高。台股 AI 最佳軍火庫半導體類股由台積電領頭登上 1200 元新天,https://m.cnyes.com/news/id/6112427
6111724,Bullish上市首日狂飆84%！木頭姐掃進250萬股 深化加密佈局 ,,https://m.cnyes.com/news/id/6111724
6112423,客戶預告訂單倍增包產能 振大環球滿載到明年Q1,客戶預告訂單倍增包產能 振大環球滿載到明年 Q1,https://m.cnyes.com/news/id/6112423
6112293,阿拉斯加「普普會」 能否交易換和平？,在莫斯科時間 2025 年 8 月 15 日 22:30（台灣時間 8 月 16 日凌晨 3:30），俄羅斯總統普丁與美國總統川普將在阿拉斯加的軍事基地舉行會談，媒體稱之為「普普會」。,https://m.cnyes.com/news/id/6112293
6112274,溢價近40%！信和置業豪擲10.89億港元 香港房市迎來久違的搶地熱潮,,https://m.cnyes.com/news/id/6112274
6112410,〈焦點股〉日商高端玻纖布訂單外溢來台  台玻本周拉出3根漲停,AI 伺服器需求爆發，PCB 廠包括金像電 (2368-TW) 與 CCL 廠台光電 (2383-TW) 等龍頭業者，紛紛啟動擴產，台玻 (1802-TW) 受惠玻纖布價格調漲、題材續夯，今 (14) 日開高走高，盤中迅速亮燈鎖漲停。,https://m.cnyes.com/news/id/6112410
6112391,研調：AI智慧眼鏡上半年年增110% META市占7成力壓中國品牌居龍頭,研調機構 Counterpoint《全球智慧眼鏡機型出貨量追蹤》報告指出，2025 年上半年全球智慧眼鏡市場出貨量較去年同期成長 110%，主要受 Ray-Ban Meta 智慧眼鏡的強勁需求帶動，加上小米、TCL-RayNeo 等,https://m.cnyes.com/news/id/6112391
6111658,如果AI跑不動了 美股會怎麼樣？,據《Investing.com》周四 (14 日) 報導，Sevens Report 在最新報告中警告，即使美國整體經濟保持穩定，如果對人工智慧 (AI) 股票的熱情減退，美國股市仍可能面臨重大逆風。,https://m.cnyes.com/news/id/6111658
6112355,美俄領袖峰會要來了！俄媒：俄羅斯外長、駐美大使抵達阿拉斯加,俄羅斯總統普丁和美國總統川普定周五（15 日）在阿拉斯加州最大城市安克拉治（Anchorage）舉行會談，據《今日俄羅斯》電視台（RT）、《俄新社》等媒體報導，俄羅斯外交部長拉夫羅夫和俄羅斯駐美國大使達爾奇耶夫已抵達阿拉斯,https://m.cnyes.com/news/id/6112355
6112281,1%退休金配置比特幣 價格能飆多高？,美國最新行政命令或為加密貨幣解鎖數兆美元養老金。僅 1% 的資金轉向，就可能將比特幣推至 19.4 萬美元。但波動性與監管風險會限制加密養老金的快速普及。分析師指出一個常被忽視的潛在催化劑：美國退休儲蓄。,https://m.cnyes.com/news/id/6112281
6112212,關稅政策失民心！川普支持率又降9個百分點 已超六成美國人反對,根據皮尤研究中心於當地時間 8 月 14 日發布的最新調查結果，超過六成的美國民眾反對川普總統的關稅政策。,https://m.cnyes.com/news/id/6112212
6112349,〈房產〉全台小宅成交熱區  新北霸榜半數但由中壢奪交易王,購屋壓力日增，小坪數住宅因總價相對好負擔，也逐漸成為購屋民眾的熱門選項。房仲業者依實價登錄資料，彙整全台近一年 25 坪以下小宅交易熱區前 10 名。其中，桃園中壢區小宅交易奪全台之冠；新北市有 5 區上榜，買氣熱絡。,https://m.cnyes.com/news/id/6112349
6111720,押注AI獲甜美果實 軟銀孫正義財富2周內暴增90億美元,,https://m.cnyes.com/news/id/6111720
6112277,持續降溫！陸一、二線城市7月房價全線下跌但降幅縮小 專家：市場仍處調整期 信心仍不足,,https://m.cnyes.com/news/id/6112277
6111703,〈美股13F報告〉避險基金Q2新布局曝光：加碼微軟、抄底聯合健康 中概股遭狠砍,,https://m.cnyes.com/news/id/6111703
6112307,乾杯黑毛屋啟動街邊布局策略 年底前將有新品牌亮相,乾杯黑毛屋啟動街邊布局策略 年底前將有新品牌亮相,https://m.cnyes.com/news/id/6112307
6112285,大盤蓄勢再戰新高！規模破百億台股基金增至14檔,台股今 (15) 日強勢翻紅，蓄勢再戰歷史新高，近期大盤成交量急遽增加，主動型台股基金買氣也跟著水漲船高，根據投信投顧公會最新統計，規模突破百億元大關的台股基金已有 14 檔，總受益人數超過 17 萬人。,https://m.cnyes.com/news/id/6112285
6111668,美中關稅寬限期延長 全球貨櫃運價恐持續下探,顧問公司 Xeneta 14 日指出，雖然美國主要港口 7 月創下因避開關稅而推高的吞吐量紀錄，但在提前出貨需求消化後，全球多條主要貨櫃航線運價持續下滑。,https://m.cnyes.com/news/id/6111668
6112187,美俄高峰會可望扭轉原油跌勢 或漲至90美元！但川普也可能只是說說,由於供應超過需求，過去幾周的原油價格逐漸下跌。然而，《巴隆周刊》報導指出，周五美國總統川普和俄羅斯總統普丁的會面可能扭轉此一局面。,https://m.cnyes.com/news/id/6112187
6112294,〈焦點股〉博晟軟骨再生產品海外市場落地開花 股價跳空漲停,博晟生醫 (6733-TW) 旗下軟骨再生產品「愛膝康」海外布局開花結果，已取得澳門、柬埔寨、泰國、菲律賓、馬來西亞及新加波等國許可，並進入市場銷售，看好未來快速成長，激勵博晟今 (15) 日跳空漲停。 ,https://m.cnyes.com/news/id/6112294
6111675,〈美股13F報告〉避險大佬所見雷同！索羅斯、泰珀齊押AI股 低接一檔落水股,,https://m.cnyes.com/news/id/6111675
6111419,彭博：中國經濟7月全面放緩 成長動力減弱,中國經濟 7 月全面放緩，工廠活動和零售額令人失望，顯示第 3 季這個世界第二大經濟體正在失去動力。,https://m.cnyes.com/news/id/6111419
6112275,〈焦點股〉中鼎Q2轉盈 上半年每股虧損1.2元 今填權息逾5成,中鼎最新獲利資訊也顯示，中鼎 2025 年第二季稅後純益 2.54 億元，較上季轉盈，每股純益 0.32 元， 中鼎對去年股利股票及現金各 1 元，在今日除權息交易，早盤爆量成交逾 1.44 萬張，今填權息逾 5 成。,https://m.cnyes.com/news/id/6112275
6112207,亞洲詐騙調查 超過7成國人曾遇詐騙 平均2天一次,亞洲詐騙調查 超過 7 成國人曾遇詐騙 平均 2 天一次,https://m.cnyes.com/news/id/6112207
6112189,〈焦點股〉金寶好樣的！扛住匯損 下半年客戶未下修訂單 低檔爆量漲停,金寶 (2312-TW) 第二季雖受到新台幣升值影響，單季認列 12.81 億元的匯兌損失，不過毛利率及營益率相對有撐，季對季皆微幅成長，激勵金寶今 (15) 日價量齊揚，亮燈漲停。 ,https://m.cnyes.com/news/id/6112189
6112099,〈焦點股〉宏達電新品AI智慧眼鏡Vive Eagle吸睛 股價噴漲停,VR 軟硬體整合商宏達電 (2498-TW) 日 (14) 前發佈全新 AI 智慧眼鏡 Vive Eagle，將於 9/1 上市並已經開始預購，並預期最快年底開始佈局海外，激勵今 (15) 日股價開高，隨即攻上漲停價 46.95 元，委買張數近 80,https://m.cnyes.com/news/id/6112099
6112185,仙人指路?挪威主權基金引爆矽光子主升段!大爆發!,,https://m.cnyes.com/news/id/6112185
6108191,晶圓代工業績兩極分化！陸媒：中國晶圓廠擴產速度碾壓台灣 成熟製程市占率即將易主,,https://m.cnyes.com/news/id/6108191
6112078,飛行航班平台顯示 一架俄羅斯專機降落在美國阿拉斯加,飛行航班訊息平台 Flightradar24 顯示，一架俄羅斯伊爾系列飛機於當地時間周四（14 日）上午 7 時 50 分（台灣時間周四晚 11 時 50 分）降落在美國阿拉斯加州安克拉治（Anchorage）。,https://m.cnyes.com/news/id/6112078
6111687,若關稅持續？華爾街資深分析師：這三檔鋼鐵股將成贏家！,鋼鐵市場今 (2025) 年受到美國總統川普及其關稅政策的主導影響，投資者對於總統政策可能對該行業造成的影響感到不安。富國銀行分析師 Timna Tanners 周三報告分析了「如果關稅持續，會發生什麼？」。,https://m.cnyes.com/news/id/6111687
6112021,〈台股開盤〉歷史高點關前持續震盪  鴻海攻克200元關、泛PCB股領漲,台股維持在高檔震盪走勢，台積電 (2330-TW) 今 (15) 日 開盤維持平盤 1175 元震盪，大盤以泛 PCB 族群爲重心，由金居 (8358-TW) 早盤的漲停 168 元帶動類股上揚，大盤以 24266.23 點開出後震盪翻黑。,https://m.cnyes.com/news/id/6112021
6111704,〈美股13F報告〉傳奇投資人泰珀「抄底」聯合健康 加碼英特爾、台積電、輝達 ,,https://m.cnyes.com/news/id/6111704
6111803,港人北上消費也救不活 深圳地標「皇庭廣場」將被拍賣,曾被「港人北上」消費潮救活的皇庭廣場，再度被推上法拍台。,https://m.cnyes.com/news/id/6111803
6111793,以色列擬推進「E1區」定居點擴建計畫 歐盟等多方強烈譴責 英國：必須立即阻止！,,https://m.cnyes.com/news/id/6111793
6111772,克服美國關稅阻力 日本第二季GDP增長超預期,日本經濟在 2025 年第二季相比第一季成長 0.3%，在美國關稅逆風下仍優於預期。這項數據高於第一季修正後的 0.1% 成長，也優於路透調查經濟學家所預測的 0.1% 增幅。,https://m.cnyes.com/news/id/6111772
6111688,消費者並非GPT-5受眾！企業市場才是OpenAI「流奶與蜜之地」,OpenAI 的最新 AI 模型 GPT-5 在消費者市場的推出未能引起預期的熱烈反響，但其實 GPT-5 並非面向消費者，而是 OpenAI 進軍更有利潤的企業市場之神兵利器。,https://m.cnyes.com/news/id/6111688
6111756,美俄峰會倒數計時 川普預判雙方談崩機率：25%,美國總統川普周四（14 日）接受《Fox News》採訪時表示，他認為俄羅斯總統普丁會達成協議，估計他與普丁會晤失敗的風險為「25%」。,https://m.cnyes.com/news/id/6111756
6111773,全球車市大地震！關稅與成本暴增下 僅豐田福斯現代上半年賺逾50億美元 日產連虧4季,,https://m.cnyes.com/news/id/6111773
6111674,〈美股13F報告〉「大賣空」貝瑞Q2改看多股市 和巴菲特一樣買進聯合健康,,https://m.cnyes.com/news/id/6111674
6111766,割捨台積電 賣掉緯創、鴻海？「AI 2.0」新梯隊即將翻倍起飛？,,https://m.cnyes.com/news/id/6111766
6111664,英特爾情勢大逆轉 川普是否會出手救援？,上周才要求英特爾執行長陳立武辭職的美國總統川普，據傳現在可能願意出手援助這家陷入低潮的晶片製造商。這也是迄今最明顯跡象，顯示聯邦政府願意在和平時期採取新策略來強化美國的國家安全。,https://m.cnyes.com/news/id/6111664
6111654,美股重點新聞摘要2025年8月15日,美股重點新聞摘要 2025 年 8 月 15 日,https://m.cnyes.com/news/id/6111654
6111728,營收速報 - 2025年8月15日台股大型公司7月營收一覽（新增2家）,7月台股營收公布，2025年8月針對大型公司前一日公布2家營收。截至目前7月營收公布共計238家，其中營收年增大於+25％有24家，年增小於-20％有54家。| Anue鉅亨- 台股營收,https://m.cnyes.com/news/id/6111728
6085967,【Joe’s華爾街脈動】市場無視通膨警訊，降息信念助燃漲勢,,https://m.cnyes.com/news/id/6085967
6111705,川普突襲致電挪威財長 詢問諾貝爾和平獎提名事宜,美國總統川普上月曾突如其來致電挪威財政部長史托騰柏格 (Jens Stoltenberg) ，除討論關稅與經濟合作外，還直接詢問諾貝爾和平獎提名事宜。,https://m.cnyes.com/news/id/6111705
6111669,輝達H20晶片如何捲入美中貿易戰核心？,《Marketwatch》報導，美中科技角力再度聚焦輝達 H20 人工智慧晶片。該款為符合出口管制、專供中國市場的降規版本，性能雖不及旗艦級 H100，但在高頻寬記憶體配置下，AI 推論效能反超 H100 二成，近年在中國需求強勁。,https://m.cnyes.com/news/id/6111669
6111673,〈貴金屬盤後〉美PPI報告打擊Fed降息預期 黃金下跌,,https://m.cnyes.com/news/id/6111673
6111657,〈財報〉應用材料財測遜預期 盤後重挫13%,應用材料 (Applied Materials)(AMAT-US) 周四 (14 日) 公布 2025 會計年度第三季財報，表現雖優於分析師預測，但預測第四季營收將低於市場預期，理由為經濟不確定性導致客戶需求不穩，導致盤後股價重挫。,https://m.cnyes.com/news/id/6111657
6110728,谷歌面臨靈魂拷問：若失去Chrome 其餘業務還值多少錢？,,https://m.cnyes.com/news/id/6110728
6111653,〈紐約匯市〉美元上漲 美7月生產者物價飆升,美元周四 (14 日) 上漲，美國公布數據顯示，7 月美國生產者物價指數 (PPI) 漲幅超過預期，服務與商品成本齊漲，顯示未來數月通膨可能更為廣泛攀升。,https://m.cnyes.com/news/id/6111653
6111528,〈能源盤後〉9月可望降息 美俄會談前 川普放話助陣 原油漲2%登1周高點,原油期貨價格周四 (14 日) 上漲約 2%，至一周高點。此前，美國總統川普警告稱，如果他與俄羅斯總統普丁就烏克蘭問題進行的談判失敗，俄羅斯將須面對「嚴重後果」。此外，市場樂觀地認為美國下個月可能降息，刺激石油需求。,https://m.cnyes.com/news/id/6111528
6109795,美大型科技股 為何恐因Fed降息而遭殃,,https://m.cnyes.com/news/id/6109795
6111651,巴菲特神秘持倉揭曉 聯合健康盤後飆超8%,巴菲特旗下波克夏 · 海瑟威週四 (14 日) 提交截至 6 月 30 日的美股持倉報告 (13-F 文件)，被保密多季的「神秘投資」終於曝光。,https://m.cnyes.com/news/id/6111651
6111541,長和最新表態：今年不會完成港口交易、將邀請中國投資者加入,近期長和港口交易事宜引發關注，長和管理層周四（14 日）在中期業績分析師發布會上表示，對不同國家監管機關而言，出售港口業務的交易，均有不同考量。,https://m.cnyes.com/news/id/6111541
6111640,〈美股盤後〉美7月PPI暴升  英特爾飆超7% 標普連三日刷新高,在高於預期的生產者物價指數 (PPI) 數據公布後，市場對 9 月大幅降息的樂觀情緒降溫，美股主指週四 (14 日) 多震盪收低，道瓊收盤下跌 11 點，在英特爾股價飆升帶動下，標普 500 指數連續第三個交易日刷新高,https://m.cnyes.com/news/id/6111640
6111602,〈台股盤前要聞〉外資高檔調節台積電、國巨搶親芝浦相約參訪、鴻海Q3 AI伺服器出貨暴衝,台股盤前要聞,https://m.cnyes.com/news/id/6111602
6111656,川普計劃與普丁二次會晤 稱美國通膨「完美」,美國總統川普周四 (14 日) 在白宮宣布，計劃在周五首次會晤之後，於阿拉斯加與俄羅斯總統普丁 (Vladimir Putin) 舉行第二次會面，並可能邀請歐洲領袖參與。,https://m.cnyes.com/news/id/6111656
6111421,克宮透露美俄峰會細節：關注烏克蘭戰爭、討論更廣泛安全議程,俄羅斯總統助理烏沙科夫周四（14 日）表示，已就俄羅斯總統普丁與美國總統川普會晤計畫達成一致，峰會議題不僅關注烏克蘭戰爭，還會討論更廣泛安全議程，並有多位俄羅斯高階官員隨行。,https://m.cnyes.com/news/id/6111421
6111525,【袁志峰專欄】京東(9618)季績勝預期,"今日推介 - 安踏體育 (2020, $92.45), 目標價 $101, 止損價 $88",https://m.cnyes.com/news/id/6111525
